0,1,,
[-0.78539816 -0.78539816 -0.78539816],0.066955566,3.83627137,3.564711455
[-0.78539816 -0.78539816  0.        ],0.064025879,3.668412641,
[-0.78539816 -0.78539816  0.78539816],0.06060791,3.472577457,
[-0.78539816  0.         -0.78539816],0.0597229,3.421870133,
[-0.78539816  0.          0.        ],0.063354492,3.629945016,
[-0.78539816  0.          0.78539816],0.056915283,3.261005517,
[-0.78539816  0.78539816 -0.78539816],0.062011719,3.553009765,
[-0.78539816  0.78539816  0.        ],0.067138672,3.846762541,
[-0.78539816  0.78539816  0.78539816],0.065490723,3.752342005,
[ 0.         -0.78539816 -0.78539816],0.058959961,3.378156922,
[ 0.         -0.78539816  0.        ],0.062988281,3.608962674,
[ 0.         -0.78539816  0.78539816],0.061889648,3.546015651,
[ 0.          0.         -0.78539816],0.061431885,3.519787725,
[0.         0.         0.78539816],0.065307617,3.741850835,
[ 0.          0.78539816 -0.78539816],0.054931641,3.14735117,
[0.         0.78539816 0.        ],0.063354492,3.629945016,
[0.         0.78539816 0.78539816],0.068664551,3.934188962,
[ 0.78539816 -0.78539816 -0.78539816],0.061431885,3.519787725,
[ 0.78539816 -0.78539816  0.        ],0.061584473,3.528530367,
[ 0.78539816 -0.78539816  0.78539816],0.062042236,3.554758293,
[ 0.78539816  0.         -0.78539816],0.057189941,3.276742273,
[0.78539816 0.         0.        ],0.060333252,3.456840701,
[0.78539816 0.         0.78539816],0.061187744,3.505799497,
[ 0.78539816  0.78539816 -0.78539816],0.061065674,3.498805383,
[0.78539816 0.78539816 0.        ],0.0625,3.58098622,
[0.78539816 0.78539816 0.78539816],0.06652832,3.811791972,
