0,1,,
[-0.78539816 -0.78539816 -0.78539816],0.077575684,4.444759263,4.412747742
[-0.78539816 -0.78539816  0.        ],0.077880859,4.462244547,
[-0.78539816 -0.78539816  0.78539816],0.078735352,4.511203343,
[-0.78539816  0.         -0.78539816],0.076293945,4.371321069,
[-0.78539816  0.          0.        ],0.078491211,4.497215116,
[-0.78539816  0.          0.78539816],0.073852539,4.231438795,
[-0.78539816  0.78539816 -0.78539816],0.077880859,4.462244547,
[-0.78539816  0.78539816  0.        ],0.078491211,4.497215116,
[-0.78539816  0.78539816  0.78539816],0.077453613,4.437765149,
[ 0.         -0.78539816 -0.78539816],0.077758789,4.455250433,
[ 0.         -0.78539816  0.        ],0.081237793,4.654582674,
[ 0.         -0.78539816  0.78539816],0.074401855,4.262912306,
[ 0.          0.         -0.78539816],0.075622559,4.332853443,
[0.         0.         0.78539816],0.076843262,4.402794581,
[ 0.          0.78539816 -0.78539816],0.071655273,4.105544748,
[0.         0.78539816 0.        ],0.075317383,4.315368159,
[0.         0.78539816 0.78539816],0.075744629,4.339847557,
[ 0.78539816 -0.78539816 -0.78539816],0.079956055,4.58114448,
[ 0.78539816 -0.78539816  0.        ],0.080383301,4.605623878,
[ 0.78539816 -0.78539816  0.78539816],0.076599121,4.388806353,
[ 0.78539816  0.         -0.78539816],0.075439453,4.322362273,
[0.78539816 0.         0.        ],0.07824707,4.483226888,
[0.78539816 0.         0.78539816],0.078613281,4.504209229,
[ 0.78539816  0.78539816 -0.78539816],0.076660156,4.39230341,
[0.78539816 0.78539816 0.        ],0.076721191,4.395800467,
[0.78539816 0.78539816 0.78539816],0.074584961,4.273403477,
