0,1,,
[-0.78539816 -0.78539816 -0.78539816],0.084472656,4.839926687,4.738512039
[-0.78539816 -0.78539816  0.        ],0.082275391,4.714032641,
[-0.78539816 -0.78539816  0.78539816],0.08215332,4.707038527,
[-0.78539816  0.         -0.78539816],0.086425781,4.951832507,
[-0.78539816  0.          0.        ],0.083374023,4.776979664,
[-0.78539816  0.          0.78539816],0.083007813,4.755997323,
[-0.78539816  0.78539816 -0.78539816],0.081542969,4.672067958,
[-0.78539816  0.78539816  0.        ],0.082214355,4.710535584,
[-0.78539816  0.78539816  0.78539816],0.084777832,4.857411972,
[ 0.         -0.78539816 -0.78539816],0.084411621,4.836429631,
[ 0.         -0.78539816  0.        ],0.08404541,4.815447289,
[ 0.         -0.78539816  0.78539816],0.080200195,4.595132708,
[ 0.          0.         -0.78539816],0.083312988,4.773482607,
[0.         0.         0.78539816],0.081176758,4.651085617,
[ 0.          0.78539816 -0.78539816],0.082580566,4.731517925,
[0.         0.78539816 0.        ],0.077697754,4.451753376,
[0.         0.78539816 0.78539816],0.081542969,4.672067958,
[ 0.78539816 -0.78539816 -0.78539816],0.081359863,4.661576788,
[ 0.78539816 -0.78539816  0.        ],0.083740234,4.797962005,
[ 0.78539816 -0.78539816  0.78539816],0.076721191,4.395800467,
[ 0.78539816  0.         -0.78539816],0.08380127,4.801459062,
[0.78539816 0.         0.        ],0.086669922,4.965820734,
[0.78539816 0.         0.78539816],0.083435059,4.780476721,
[ 0.78539816  0.78539816 -0.78539816],0.083374023,4.776979664,
[0.78539816 0.78539816 0.        ],0.083068848,4.75949438,
[0.78539816 0.78539816 0.78539816],0.082885742,4.749003209,
