0,1,,
[-0.78539816 -0.78539816 -0.78539816],0.064880371,3.717371437,3.597866244
[-0.78539816 -0.78539816  0.        ],0.06137085,3.516290668,
[-0.78539816 -0.78539816  0.78539816],0.06161499,3.530278895,
[-0.78539816  0.         -0.78539816],0.061126709,3.50230244,
[-0.78539816  0.          0.        ],0.063659668,3.6474303,
[-0.78539816  0.          0.78539816],0.062744141,3.594974447,
[-0.78539816  0.78539816 -0.78539816],0.062103271,3.55825535,
[-0.78539816  0.78539816  0.        ],0.06427002,3.682400868,
[-0.78539816  0.78539816  0.78539816],0.063781738,3.654424414,
[ 0.         -0.78539816 -0.78539816],0.059265137,3.395642206,
[ 0.         -0.78539816  0.        ],0.06640625,3.804797858,
[ 0.         -0.78539816  0.78539816],0.055023193,3.152596755,
[ 0.          0.         -0.78539816],0.068054199,3.899218393,
[0.         0.         0.78539816],0.06149292,3.523284781,
[ 0.          0.78539816 -0.78539816],0.067199707,3.850259597,
[0.         0.78539816 0.        ],0.0625,3.58098622,
[0.         0.78539816 0.78539816],0.064208984,3.678903812,
[ 0.78539816 -0.78539816 -0.78539816],0.064025879,3.668412641,
[ 0.78539816 -0.78539816  0.        ],0.064147949,3.675406755,
[ 0.78539816 -0.78539816  0.78539816],0.059112549,3.386899564,
[ 0.78539816  0.         -0.78539816],0.062805176,3.598471504,
[0.78539816 0.         0.        ],0.060821533,3.484817156,
[0.78539816 0.         0.78539816],0.065063477,3.727862607,
[ 0.78539816  0.78539816 -0.78539816],0.06262207,3.587980333,
[0.78539816 0.78539816 0.        ],0.063110352,3.615956788,
[0.78539816 0.78539816 0.78539816],0.061248779,3.509296554,
