0,1,,
[-0.78539816 -0.78539816 -0.78539816],0.10723877,6.144328894,5.949973234
[-0.78539816 -0.78539816  0.        ],0.098815918,5.661735048,
[-0.78539816 -0.78539816  0.78539816],0.105712891,6.056902473,
[-0.78539816  0.         -0.78539816],0.105224609,6.028926018,
[-0.78539816  0.          0.        ],0.101379395,5.808611436,
[-0.78539816  0.          0.78539816],0.111999512,6.417099329,
[-0.78539816  0.78539816 -0.78539816],0.107910156,6.18279652,
[-0.78539816  0.78539816  0.        ],0.105773926,6.06039953,
[-0.78539816  0.78539816  0.78539816],0.103637695,5.93800254,
[ 0.         -0.78539816 -0.78539816],0.104248047,5.972973108,
[ 0.         -0.78539816  0.        ],0.094177246,5.395958727,
[ 0.         -0.78539816  0.78539816],0.107299805,6.147825951,
[ 0.          0.         -0.78539816],0.099243164,5.686214446,
[0.         0.         0.78539816],0.104919434,6.011440734,
[ 0.          0.78539816 -0.78539816],0.093811035,5.374976386,
[0.         0.78539816 0.        ],0.110473633,6.329672908,
[0.         0.78539816 0.78539816],0.113220215,6.487040466,
[ 0.78539816 -0.78539816 -0.78539816],0.104064941,5.962481938,
[ 0.78539816 -0.78539816  0.        ],0.098144531,5.623267423,
[ 0.78539816 -0.78539816  0.78539816],0.104492188,5.986961336,
[ 0.78539816  0.         -0.78539816],0.104553223,5.990458393,
[0.78539816 0.         0.        ],0.098754883,5.658237991,
[0.78539816 0.         0.78539816],0.104919434,6.011440734,
[ 0.78539816  0.78539816 -0.78539816],0.101623535,5.822599664,
[0.78539816 0.78539816 0.        ],0.103759766,5.944996654,
[0.78539816 0.78539816 0.78539816],0.104614258,5.99395545,
